OSEBuildingID,PrimaryPropertyType,PropertyName,CouncilDistrictCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,distance_from_City_Hall,proportion_elec,ln_consommation,ln_emissions,education,leisure,lodging,mall,medical,non refrigerated warehouse,office,other,refrigerated warehouse,restauration,services,store
24589,non refrigerated warehouse,A2A LLC,2,1926.0,1.0,2.0,0.0,20400.0,69.0,438557.0,12.17,2.7295233114498627,0.62,12.991247351146791,2.5779415157551897,0.0,0.0,0.0,0.0,0.0,15000.0,5400.0,0.0,0.0,0.0,0.0,0.0
24591,office,2724 1st Avenue South,2,1926.0,1.0,1.0,0.0,20460.0,16.0,903541.875,6.3,2.783692366187788,0.87,13.714078842232716,1.9878743481543453,0.0,0.0,0.0,0.0,0.0,0.0,20460.0,0.0,0.0,0.0,0.0,0.0
24593,non refrigerated warehouse,1st Ave Self Storage,2,1925.0,1.0,2.0,0.0,25821.0,,209698.7031,1.46,2.479314763464246,0.87,12.253431801056868,0.9001613499442714,0.0,0.0,0.0,0.0,0.0,25821.0,0.0,0.0,0.0,0.0,0.0,0.0
24598,refrigerated warehouse,bnr corporation,2,1955.0,1.0,2.0,0.0,21870.0,45.0,1074350.375,7.49,2.417170354794809,0.87,13.887227665348682,2.138889000323256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21870.0,0.0,0.0,0.0
24599,non refrigerated warehouse,SOUTH LANDER BUSINESS PARK,2,1988.0,3.0,1.0,0.0,51664.0,,3528086.75,66.77,2.580430730277356,0.62,15.076266568248483,4.216119619148022,0.0,0.0,0.0,0.0,0.0,51664.0,0.0,0.0,0.0,0.0,0.0,0.0
24600,medical,Navos Psychiatric Hospital,1,1970.0,1.0,1.0,0.0,43615.0,89.0,3133849.5,106.35,8.20955162367066,0.37,14.957772998143833,4.67609452432479,0.0,0.0,0.0,0.0,43615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24601,office,Navos Erlick Perez,1,1970.0,1.0,3.0,0.0,36879.0,26.0,1144267.5,7.98,8.20955162367066,0.87,13.95027612618069,2.194999882314108,0.0,0.0,0.0,0.0,0.0,0.0,16855.0,0.0,0.0,0.0,0.0,0.0
24602,other,Southwest Precinct,1,2002.0,1.0,2.0,0.0,28531.0,,3494929.5,92.7,7.941941583758721,0.62,15.06682404790154,4.540098189244376,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,28303.0,0.0,0.0,0.0,0.0
24603,non refrigerated warehouse,20731-West Seattle / Delridge Way SW,1,1982.0,1.0,2.0,0.0,36600.0,80.0,308400.4063,2.15,7.651471431748943,0.87,12.639157480647944,1.1474024528375415,0.0,0.0,0.0,0.0,0.0,43556.0,0.0,0.0,0.0,0.0,0.0,0.0
24604,other,"West Seattle Venture, LLC",1,2004.0,1.0,5.0,0.0,35176.0,,1011965.375,7.05,4.61390738233626,0.87,13.827405901992956,2.0856720914304723,0.0,0.0,0.0,0.0,0.0,0.0,14452.0,14452.0,0.0,0.0,0.0,0.0
24614,education,Sacajawea Elementary,5,1959.0,1.0,1.0,0.0,36701.0,87.0,1564891.75,47.98,10.654583889072546,0.37,14.26332784925664,3.891412051524022,40285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24624,education,Bastyr Center for Natural Health,4,1940.0,1.0,2.0,15243.0,26050.0,,2839882.25,61.68,5.46859493851661,0.62,14.859273500137457,4.13804241748782,26393.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24629,non refrigerated warehouse,Tri-North,2,1941.0,1.0,1.0,0.0,48890.0,49.0,2100216.5,61.6,5.192064068857126,0.62,14.557551468759073,4.136765278106052,0.0,0.0,0.0,0.0,0.0,30889.0,18000.0,0.0,0.0,0.0,0.0,0.0
24630,office,UFCW21 Building,2,2000.0,1.0,3.0,0.0,43473.0,3.0,4416909.5,30.79,5.259865802611738,0.87,15.300951027751683,3.459151774922711,0.0,0.0,0.0,0.0,0.0,0.0,43473.0,0.0,0.0,0.0,0.0,0.0
24636,store,Westwood Village - Building E,1,1990.0,1.0,1.0,0.0,40265.0,19.0,3740373.75,35.48,9.441997979504132,0.87,15.134696364905736,3.5967641652061304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40793.0
24640,store,Westwood Village - Building F,1,2005.0,1.0,1.0,0.0,26208.0,79.0,1608884.25,37.61,9.441997979504132,0.62,14.291052105842736,3.653511310276145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32427.0
24646,other,Southwest Teen Life Center and Pool,1,1975.0,0.0,2.0,0.0,27227.0,,8054334.0,286.89,8.931066593641667,0.37,15.901721013767409,5.662578462732144,715.0,37572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24649,other,Crown Hill Center,6,1926.0,1.0,1.0,0.0,42172.0,,3275779.25,152.14,10.931751632871295,0.12,15.002066642950638,5.031352535684977,12000.0,20500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24711,office,Fobes Building - 558,2,1910.0,1.0,5.0,0.0,32250.0,92.0,796042.375,11.44,0.8622367151025275,0.87,13.58740895454796,2.5209170873110334,0.0,0.0,0.0,0.0,0.0,0.0,32250.0,0.0,0.0,0.0,0.0,0.0
24653,store,(ID24653) Greenwood Shopping Center,6,1953.0,1.0,1.0,0.0,51000.0,95.0,1298039.875,14.17,9.865553790375849,0.87,14.076366666505356,2.719319793360441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51000.0
24700,other,JukeboxCity Building,2,1916.0,1.0,1.0,0.0,27000.0,,229856.4063,1.6,2.166002514811019,0.87,12.34521442303415,0.9555114450274363,0.0,9000.0,0.0,0.0,0.0,9000.0,0.0,9000.0,0.0,0.0,0.0,0.0
24701,other,(ID24701) Showbox SODO,2,1935.0,1.0,2.0,0.0,20747.0,,1001964.0,17.45,1.796812734261211,0.87,13.817473629877156,2.915064370486536,0.0,11815.0,0.0,0.0,0.0,0.0,3812.0,0.0,0.0,5120.0,0.0,0.0
24705,non refrigerated warehouse,(ID24705) Budget Sales- 1534 1st Ave S,2,1928.0,1.0,2.0,0.0,40800.0,,817255.875,27.83,1.6690346946697934,0.37,13.613708736909592,3.3614165116503107,0.0,0.0,0.0,0.0,0.0,36000.0,4800.0,0.0,0.0,0.0,0.0,0.0
24708,office,820,2,1920.0,1.0,2.0,0.0,20150.0,80.0,576174.125,4.02,1.0155199763251814,0.87,13.264166929926644,1.6134299337036375,0.0,0.0,0.0,0.0,0.0,0.0,20150.0,0.0,0.0,0.0,0.0,0.0
24712,office,Fobes Building - 562,2,1909.0,1.0,7.0,0.0,36000.0,40.0,1682454.875,11.73,0.8744931083620319,0.87,14.335765114302731,2.543961412569315,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,0.0
24714,non refrigerated warehouse,Great Floors,2,1938.0,1.0,2.0,0.0,41276.0,,2502081.0,96.62,1.4949542625880556,0.37,14.73263374325292,4.5810823904590015,0.0,0.0,0.0,0.0,0.0,24300.0,3692.0,0.0,0.0,0.0,0.0,13284.0
24716,refrigerated warehouse,Pacific Commercial,2,1937.0,0.0,2.0,0.0,24430.0,,1232822.875,23.62,1.5930472944659069,0.62,14.02481792928332,3.2035591207563074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8690.0,15667.0,0.0,0.0,0.0
24717,other,1701 First Ave South LLC,2,1910.0,1.0,3.0,0.0,27690.0,,16808.90039,0.12,1.8079470066918817,0.87,9.729723300745604,0.1133286853070032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24717.0,0.0,0.0,0.0,0.0
24720,office,Guardian Security Systems,2,1927.0,1.0,1.0,0.0,22580.0,90.0,928584.875,9.65,1.9208610233098231,0.87,13.74141814338184,2.365559892155434,0.0,0.0,0.0,0.0,0.0,0.0,22580.0,0.0,0.0,0.0,0.0,0.0
24725,non refrigerated warehouse,Seattle Curtain Mfg Co,3,1926.0,1.0,1.0,0.0,20000.0,18.0,743528.125,33.52,1.0334707461793349,0.12,13.519163216946316,3.541538866215227,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0
24726,non refrigerated warehouse,"Archives, Records and Elections Warehouse",3,1954.0,1.0,1.0,0.0,42000.0,,2070005.625,82.07,1.1095577123766536,0.37,14.54306236571952,4.41968362585098,0.0,0.0,0.0,0.0,0.0,38000.0,4000.0,0.0,0.0,0.0,0.0,0.0
24758,non refrigerated warehouse,TRW Building,3,1962.0,1.0,1.0,0.0,24248.0,,111969.7031,0.79,1.3921155962507912,0.87,11.62599253659507,0.5822156198526637,0.0,0.0,0.0,0.0,0.0,24248.0,0.0,0.0,0.0,0.0,0.0,0.0
24769,lodging,Aljoya Thornton Place,5,2009.0,1.0,6.0,0.0,244500.0,100.0,11019641.0,292.8,10.902036993273962,0.62,16.215189874772964,5.682899263739777,0.0,0.0,244500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24778,non refrigerated warehouse,5055 Properties LLC (ID24778),2,1932.0,1.0,1.0,0.0,24617.0,,106918.0,0.75,5.351367164313662,0.87,11.579826817421988,0.5596157879354227,0.0,0.0,0.0,0.0,0.0,22752.0,0.0,0.0,0.0,0.0,0.0,0.0
24780,other,McKinstry SEA - 210 S Hudson Innovation Center,2,2009.0,1.0,3.0,84710.0,42355.0,,3245111.5,22.62,5.132837349266645,0.87,14.99266057624049,3.1620938107692163,0.0,0.0,0.0,0.0,0.0,84710.0,42355.0,0.0,0.0,0.0,0.0,0.0
24781,store,Grainger Branch 756,2,1964.0,1.0,1.0,0.0,37247.0,69.0,1748644.5,58.36,5.127245145391341,0.37,14.374352046207044,4.083620598859125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37247.0
24803,store,"JG Crown Hill, LLC",6,1993.0,1.0,1.0,0.0,25384.0,11.0,3027867.5,77.23,10.47262818590084,0.62,14.92336946459117,4.359653205696989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23468.0
24822,office,1943 First Avenue,2,1910.0,0.0,3.0,0.0,49052.0,96.0,1441445.625,10.05,2.1661712774970776,0.87,14.181157767973051,2.402430427963762,0.0,0.0,0.0,0.0,0.0,0.0,32393.0,0.0,0.0,0.0,0.0,10057.0
24823,non refrigerated warehouse,Millwork Supply,2,1900.0,1.0,2.0,0.0,52110.0,34.0,586589.1875,25.15,2.32421927486178,0.12,13.282081707632424,3.263849190510932,0.0,0.0,0.0,0.0,0.0,32000.0,0.0,0.0,0.0,0.0,0.0,0.0
24825,office,2233 Building,2,1910.0,1.0,2.0,0.0,20970.0,100.0,204499.0938,5.43,2.3525566166420395,0.62,12.228323713144595,1.860974538249528,0.0,0.0,0.0,0.0,0.0,0.0,20970.0,0.0,0.0,0.0,0.0,0.0
24830,office,Sodo Commerce Building,2,1937.0,1.0,2.0,0.0,39036.0,,1528295.75,39.25,3.1363670737996605,0.62,14.239664437967832,3.695110003864572,0.0,0.0,0.0,0.0,0.0,0.0,27636.0,13611.0,0.0,0.0,0.0,0.0
24840,office,KR Trigger Building,2,1923.0,1.0,1.0,0.0,26310.0,96.0,771512.6875,14.99,3.1942829470892558,0.62,13.556109692040808,2.771963526845863,0.0,1000.0,0.0,0.0,0.0,8874.0,24000.0,0.0,0.0,0.0,0.0,0.0
24857,store,(ID24857) EMPIRE CENTER,2,1966.0,1.0,1.0,0.0,37883.0,88.0,12434593.0,413.1,7.154215019593962,0.37,16.335992984907776,6.026107490551522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53547.0
24862,education,Our Lady of Guadalupe School,1,1962.0,1.0,3.0,0.0,29874.0,95.0,1274049.75,54.27,7.99685797580547,0.12,14.057711949485682,4.012230265845171,31375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24868,other,Magnolia,7,1965.0,1.0,1.0,0.0,20140.0,35.0,992794.6875,47.08,6.464658536740367,0.12,13.80828016908792,3.872866290226952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000.0,0.0,0.0,0.0,0.0
24876,non refrigerated warehouse,Greenwood Self Service Storage,6,1990.0,1.0,2.0,31389.0,40485.0,,1242811.75,44.97,11.18139138449345,0.37,14.032887715540776,3.8279890098181366,0.0,0.0,0.0,0.0,0.0,71874.0,0.0,0.0,0.0,0.0,0.0,0.0
24886,office,RCC,3,1971.0,1.0,2.0,0.0,39953.0,93.0,1508561.875,28.05,2.148079462428823,0.62,14.226668017189942,3.3690184832979204,0.0,0.0,0.0,0.0,0.0,0.0,30100.0,0.0,0.0,0.0,0.0,0.0
24893,store,Promenade North 1,3,1998.0,1.0,2.0,0.0,21200.0,15.0,1676426.5,11.69,2.154842390735457,0.87,14.33217559909798,2.540814281726296,0.0,0.0,0.0,0.0,0.0,0.0,7032.0,0.0,0.0,0.0,0.0,14168.0
24895,store,Promenade South 1,3,1980.0,1.0,1.0,0.0,30630.0,27.0,6058494.0,42.24,2.1730292443522483,0.87,15.616971977366587,3.766765992771008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2442.0,0.0,0.0,0.0,28470.0
24896,store,Promenade South 2,3,1980.0,1.0,2.0,0.0,23421.0,25.0,1896626.375,13.22,2.1730292443522483,0.87,14.455587801051104,2.6546494243750947,0.0,0.0,0.0,0.0,0.0,0.0,4150.0,0.0,0.0,0.0,0.0,19271.0
24908,education,Salmon Bay K-8,6,1931.0,1.0,3.0,0.0,117116.0,83.0,5722325.5,256.31,8.90583793060446,0.12,15.559886011432674,5.55028158367044,117116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24909,other,Ballard First Lutheran Church,6,1928.0,1.0,2.0,0.0,24120.0,66.0,893053.1875,31.54,8.964386856408158,0.37,13.702402538308815,3.482470101790892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24120.0,0.0,0.0,0.0,0.0
24911,other,Trinity United Methodist Church,6,1929.0,1.0,3.0,0.0,35736.0,88.0,1148202.25,51.15,9.06476064134393,0.12,13.953708887228998,3.954124181446781,0.0,0.0,0.0,0.0,0.0,0.0,6766.0,28970.0,0.0,0.0,0.0,0.0
24943,non refrigerated warehouse,24943-60S-E,2,1941.0,1.0,1.0,0.0,51050.0,10.0,1206165.75,27.75,3.465254528770193,0.62,14.00295791370961,3.3586377672433594,0.0,0.0,0.0,0.0,0.0,49500.0,0.0,0.0,0.0,0.0,0.0,0.0
24948,store,(ID24948) BARGREEN-ELLINGSON,2,1954.0,1.0,2.0,0.0,21900.0,40.0,1302192.875,42.66,3.730578629106757,0.37,14.079560996195278,3.7764323511217976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21900.0
24955,mall,3420/3430 E. Marginal Way Whse,2,1952.0,1.0,1.0,0.0,16300.0,100.0,150167.7969,1.6,3.5671477152528763,0.87,11.919515253055366,0.9555114450274363,0.0,0.0,0.0,65164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24958,non refrigerated warehouse,3401 Colorado Ave S. Whse,2,1964.0,1.0,1.0,0.0,33462.0,1.0,1386445.375,9.67,3.430581179985172,0.87,14.142254466766394,2.367436065313662,0.0,0.0,0.0,0.0,0.0,33462.0,0.0,0.0,0.0,0.0,0.0,0.0
24959,other,Hanford Center,2,1952.0,1.0,1.0,0.0,35310.0,,1331469.75,44.68,3.265237933944906,0.37,14.101794716289236,3.821660565347755,0.0,0.0,0.0,0.0,0.0,9875.0,0.0,10471.0,8877.0,0.0,0.0,0.0
24991,other,DUWAMISH,2,1962.0,1.0,3.0,0.0,36140.0,,4653535.0,32.44,7.01648299621122,0.87,15.353137918690582,3.5097527882165007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34733.0,0.0,0.0,0.0,0.0
24994,other,Ding How Shopping Center,3,1991.0,1.0,2.0,21384.0,26579.0,,8163413.0,298.91,1.1283072951504232,0.37,15.915173021795738,5.703482429647199,0.0,0.0,0.0,29640.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
25000,non refrigerated warehouse,KLC GROUP LLC,2,1930.0,1.0,1.0,0.0,23903.0,65.0,415364.5938,14.37,1.0407177868145765,0.37,12.936914360320744,2.7324175575505043,0.0,0.0,0.0,0.0,0.0,18350.0,0.0,4500.0,0.0,0.0,0.0,0.0
25001,non refrigerated warehouse,Econo Mini Storage,4,1947.0,1.0,3.0,0.0,22522.0,,561473.875,23.52,8.438349236238981,0.12,13.238322305944,3.1994891110680106,0.0,0.0,0.0,0.0,0.0,22522.0,0.0,0.0,0.0,0.0,0.0,0.0
25002,non refrigerated warehouse,Roosevelt Self Storage,4,1996.0,1.0,4.0,0.0,38959.0,,905750.375,23.84,8.420004104232838,0.62,13.716520126835112,3.212455257065278,0.0,0.0,0.0,0.0,0.0,38959.0,0.0,0.0,0.0,0.0,0.0,0.0
25025,non refrigerated warehouse,(ID25025) 1801 Ranier Ave S,3,1928.0,1.0,2.0,0.0,25955.0,,1218112.0,8.49,2.6573292795070347,0.87,14.012813497989692,2.2502386126218363,0.0,0.0,0.0,0.0,0.0,14150.0,3060.0,0.0,0.0,0.0,8745.0,0.0
25069,education,O'Dea High School,3,1923.0,1.0,4.0,0.0,46100.0,75.0,2177064.75,78.19,0.5801600664749382,0.62,14.59348854187361,4.371850028222321,46100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25115,other,Bethel Presbyterian Church,5,1951.0,1.0,2.0,0.0,21936.0,96.0,608755.375,28.78,11.84538920458622,0.12,13.319173425603363,3.393837027255863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21936.0,0.0,0.0,0.0,0.0
25124,other,4H Investments,5,1960.0,1.0,1.0,0.0,25406.0,,2442220.0,41.96,12.756319670363546,0.87,14.708418429148448,3.760269450200609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25406.0,0.0
25148,office,EJ and J Pacific,2,1967.0,1.0,2.0,0.0,23250.0,55.0,904236.0,6.3,5.863483551250158,0.87,13.714846773155845,1.9878743481543453,0.0,0.0,0.0,0.0,0.0,0.0,22014.0,0.0,0.0,0.0,0.0,0.0
25163,non refrigerated warehouse,McKinstry SEA - 4800 Denver Warehouse,2,1960.0,1.0,1.0,0.0,30000.0,32.0,2794837.0,120.72,4.912880261498106,0.12,14.843284702247546,4.80172332502877,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0
25165,non refrigerated warehouse,SDOT Traffic Shop,2,1962.0,1.0,1.0,0.0,45036.0,,1791697.75,49.53,4.3334242399702605,0.62,14.398674750126307,3.922567219303817,0.0,0.0,0.0,0.0,0.0,21110.0,6755.0,0.0,0.0,0.0,14074.0,0.0
25217,education,Schmitz Park Building,1,1962.0,1.0,1.0,0.0,51410.0,87.0,1968907.25,64.79,6.091766686309375,0.37,14.492989759278084,4.186467851097906,51410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25268,office,(ID25268) LANDMARK BUILDING,5,1980.0,1.0,4.0,0.0,23022.0,78.0,1027230.875,14.64,11.859544083066789,0.87,13.842378242394329,2.7498317351171653,0.0,0.0,0.0,0.0,0.0,0.0,23022.0,0.0,0.0,0.0,0.0,0.0
25275,refrigerated warehouse,Express Cold Storage,2,1967.0,1.0,1.0,0.0,27263.0,,2470642.0,17.22,4.681975271939705,0.87,14.719988998612417,2.902519891831812,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,2700.0,22000.0,0.0,0.0,0.0
25276,non refrigerated warehouse,Pedersens Rentals,2,1962.0,1.0,1.0,0.0,31569.0,12.0,3064039.5,125.59,4.5207147434510535,0.37,14.935245027770929,4.840953517648737,0.0,0.0,0.0,0.0,0.0,33000.0,0.0,0.0,0.0,0.0,0.0,0.0
25277,non refrigerated warehouse,Pedersen Party Rentals,2,1956.0,1.0,1.0,0.0,22509.0,57.0,177812.7969,1.24,4.471971644528814,0.87,12.08849219691415,0.8064758658669485,0.0,0.0,0.0,0.0,0.0,22509.0,0.0,0.0,0.0,0.0,0.0,0.0
25278,non refrigerated warehouse,(ID25278) 4400 BUILDING,2,1956.0,1.0,1.0,0.0,39984.0,75.0,1073156.375,36.82,4.402707975882851,0.37,13.886115679078047,3.632838063230312,0.0,0.0,0.0,0.0,0.0,31184.0,8800.0,0.0,0.0,0.0,0.0,0.0
25317,education,Lowell Elementary,3,1925.0,1.0,2.0,0.0,73769.0,92.0,2556131.0,94.85,2.4469405845246754,0.37,14.754005736338588,4.562784469491653,73769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25325,other,All Pilgrims Christian Church,3,1906.0,1.0,1.0,0.0,26440.0,91.0,719905.1875,27.93,2.2798357444188246,0.37,13.4868761873642,3.364879118988044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26440.0,0.0,0.0,0.0,0.0
25361,education,Decatur Building,4,1961.0,1.0,1.0,0.0,43578.0,83.0,1436773.875,24.63,9.697567228889584,0.87,14.177911489601009,3.24376354037598,45370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25364,non refrigerated warehouse,Seattle Self Storage,3,1956.0,1.0,2.0,0.0,28800.0,,1143826.625,29.44,1.8994390247944015,0.62,13.94989076212134,3.415757532993485,0.0,0.0,0.0,0.0,0.0,28800.0,0.0,0.0,0.0,0.0,0.0,0.0
25371,education,Epiphany School,3,2009.0,4.0,2.0,0.0,28500.0,92.0,1162561.125,28.64,3.64840047515235,0.62,13.966136855875952,3.389124800427886,31100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25451,restauration,Yale Street Landing  and Ocean Alexander,3,1978.0,1.0,2.0,0.0,26519.0,,3717064.0,97.27,2.804360720924648,0.62,15.128444936347366,4.587718792374336,0.0,0.0,0.0,0.0,0.0,0.0,12927.0,0.0,0.0,13592.0,0.0,0.0
25457,other,Art Marble 21,7,1921.0,1.0,2.0,0.0,26300.0,,3537841.5,116.94,2.6131817251023235,0.37,15.079027636034883,4.770176020572358,0.0,26300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25461,restauration,(ID25461) CHINA HARBOR RESTURANT & MARINA,7,1962.0,0.0,2.0,0.0,34072.0,,6584966.5,226.81,3.800483124650951,0.37,15.700299957687962,5.428511948205864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34072.0,0.0,0.0
25462,office,1848 Building,7,1949.0,1.0,3.0,0.0,23355.0,77.0,840549.375,5.86,3.668840682591381,0.87,13.641812164597564,1.925707441737794,0.0,0.0,0.0,0.0,0.0,0.0,21915.0,0.0,0.0,0.0,0.0,0.0
25464,office,Waterworks Offices + Marina,7,1965.0,1.0,4.0,0.0,30840.0,30.0,3542708.5,101.21,3.613579997908382,0.62,15.08040238782444,4.627029520340985,0.0,0.0,0.0,0.0,0.0,0.0,29255.0,0.0,0.0,1180.0,0.0,0.0
25471,other,National Barricade Seattle,4,1946.0,1.0,1.0,0.0,20332.0,,392683.6875,10.99,8.310460388512896,0.62,12.880762246935983,2.4840729690394228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20332.0,0.0,0.0,0.0,0.0
25513,other,St. Therese Parish,3,1900.0,1.0,1.0,0.0,21850.0,100.0,317794.4063,13.09,3.245755118234179,0.37,12.6691630782918,2.645465325910589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21850.0,0.0,0.0,0.0,0.0
25522,other,YouthCare,4,1997.0,1.0,4.0,6985.0,25297.0,,1391714.25,34.62,7.512411194630988,0.62,14.146047537169276,3.5729072778615154,0.0,0.0,12600.0,0.0,0.0,6985.0,0.0,6576.0,0.0,0.0,0.0,0.0
25528,office,Waterfront Place,7,1983.0,1.0,13.0,83064.0,224493.0,,9512829.0,66.32,0.6139338518340862,0.87,16.068151971746147,4.209457369322605,0.0,0.0,55065.0,0.0,0.0,83064.0,162422.0,0.0,0.0,0.0,0.0,0.0
25537,non refrigerated warehouse,FremontBridgeMini,7,1918.0,1.0,2.0,0.0,28309.0,,430308.9063,11.85,4.978597440204438,0.62,12.972260940406915,2.553343811341229,0.0,0.0,0.0,0.0,0.0,28309.0,0.0,0.0,0.0,0.0,0.0,0.0
25540,lodging,Pioneer Square Hotel,7,1914.0,1.0,4.0,0.0,45500.0,77.0,2799595.0,122.0,0.4719553912983977,0.62,14.844985679020962,4.812184355372417,0.0,0.0,45500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25541,office,The Maynard Building,7,1900.0,1.0,5.0,0.0,38376.0,,2058532.875,14.35,0.4668953337481762,0.87,14.537504576214092,2.731115474033206,0.0,0.0,0.0,0.0,0.0,0.0,29258.0,0.0,0.0,0.0,0.0,2409.0
25543,office,Gatzert/Schwabacher,7,1900.0,1.0,4.0,0.0,42804.0,,1544501.75,46.53,0.4368318481096029,0.37,14.25021257185068,3.861361090625918,0.0,0.0,0.0,0.0,0.0,0.0,24120.0,0.0,0.0,0.0,0.0,6583.0
25546,other,Compass Housing Alliance - Pioneer Square,7,2005.0,0.0,5.0,0.0,57600.0,,6983736.0,223.36,0.5398677476082574,0.37,15.75909471828965,5.413251904640136,0.0,0.0,43600.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0
25548,office,New England,7,1900.0,1.0,4.0,0.0,33300.0,,1287497.375,18.76,0.5328146648482341,0.87,14.06821164938331,2.983659692319722,0.0,0.0,0.0,0.0,0.0,0.0,26639.0,0.0,0.0,2820.0,0.0,2377.0
25553,lodging,J & M HOTEL BUILDING (ID25553),7,1900.0,1.0,3.0,0.0,25450.0,99.0,503744.6875,3.51,0.4845627159026361,0.87,13.12982683141234,1.506297153514587,0.0,0.0,25450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25554,other,Alaskan Way,7,1900.0,1.0,3.0,0.0,22200.0,,188745.7031,7.05,0.5993050359461831,0.37,12.148161199938851,2.0856720914304723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22200.0,0.0,0.0,0.0,0.0
25563,non refrigerated warehouse,Nautical Landing,7,1968.0,1.0,2.0,0.0,29498.0,,3768900.5,50.05,4.4583661939973895,0.87,15.14229413765465,3.9328055446106736,0.0,0.0,0.0,0.0,0.0,19749.0,9148.0,0.0,0.0,0.0,0.0,0.0
25567,non refrigerated warehouse,1109 N NORTHLAKE WAY,4,1938.0,1.0,1.0,0.0,23050.0,27.0,466672.6875,3.25,5.009725745250418,0.87,13.053385550447064,1.4469189829363254,0.0,0.0,0.0,0.0,0.0,23050.0,0.0,0.0,0.0,0.0,0.0,0.0
25568,office,Talon Northlake LLC,4,2008.0,1.0,4.0,0.0,48350.0,45.0,3168131.0,22.09,4.9215768683457135,0.87,14.968652697715088,3.139399623366404,0.0,0.0,0.0,0.0,0.0,0.0,48350.0,0.0,0.0,0.0,0.0,0.0
25572,store,PETCO,4,1930.0,1.0,1.0,0.0,46059.0,82.0,1582655.875,20.66,6.404075821641625,0.87,14.274615559208948,3.075467241572845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46000.0
