OSEBuildingID,PrimaryPropertyType,PropertyName,CouncilDistrictCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,distance_from_City_Hall,proportion_elec,ln_consommation,ln_emissions
144,lodging,Alexis Hotel,7,1904.0,1.0,5.0,0.0,190980.0,lodging,190980.0,non refrigerated warehouse,19051.0,aucun,0.0,98.0,6505995.0,142.39,0.5284378239131409,0.62,15.688234771198152,4.965568190726947
145,other,Benaroya Hall,7,1998.0,1.0,6.0,0.0,284100.0,leisure,189750.0,aucun,0.0,aucun,0.0,,14641502.0,429.12,0.6921293502916428,0.87,16.499370725162287,6.064064239522326
148,education,West Woodland Elementary,6,1991.0,1.0,2.0,0.0,55513.0,education,59097.0,aucun,0.0,aucun,0.0,93.0,1513570.75,10.55,7.810132575911822,0.87,14.229982812993523,2.446685436967803
163,other,Fire Station 10/FAC/EOC,2,2006.0,1.0,4.0,0.0,61156.0,other,42755.0,office,29219.0,aucun,0.0,,9363374.0,176.75,0.33827304319056434,0.62,16.052316360384616,5.18037806868335
167,other,Wing Luke Museum,2,1910.0,1.0,4.0,13820.0,59000.0,leisure,58000.0,aucun,0.0,aucun,0.0,,2010454.625,46.26,0.8296828613307229,0.62,14.51387193345191,3.8556642717587617
168,lodging,Hampton Inn Seattle Center,7,1996.0,1.0,4.0,14200.0,148022.0,lodging,113702.0,non refrigerated warehouse,32692.0,aucun,0.0,76.0,7946961.0,228.4,2.782083378178862,0.62,15.888300275232263,5.435467204695271
169,education,Franklin High,2,1990.0,1.0,4.0,0.0,289588.0,education,289588.0,aucun,0.0,aucun,0.0,90.0,8819852.0,170.84,4.128255617955701,0.62,15.992515761177417,5.1465638113205
170,education,SCCC FINE ARTS BUILDING,3,1915.0,1.0,3.0,0.0,63330.0,education,64820.0,aucun,0.0,aucun,0.0,,3059758.0,74.33,1.3785355779420574,0.62,14.933846712657042,4.321878461837604
174,other,CSC Vehicle Maintenance (E),2,1950.0,1.0,1.0,0.0,67356.0,services,68359.0,aucun,0.0,aucun,0.0,,7475577.5,204.08,1.1263880670877136,0.62,15.82715206555082,5.3234001469155
175,education,Garfield High,3,2008.0,1.0,3.0,0.0,254523.0,education,254523.0,aucun,0.0,aucun,0.0,60.0,13567774.0,359.09,2.1381162714281463,0.62,16.423208053739526,5.886354000205363
176,education,Emerson Elementary,2,2001.0,1.0,3.0,0.0,78804.0,education,78804.0,aucun,0.0,aucun,0.0,92.0,2499140.0,56.82,11.249538929450202,0.62,14.731457630794424,4.0573347365882
177,education,Madrona K-8,3,2002.0,1.0,3.0,0.0,66994.0,education,66994.0,aucun,0.0,aucun,0.0,79.0,2371304.5,41.74,3.0717902536624964,0.87,14.67895120533437,3.755135249891002
178,education,Van Asselt Elementary,2,2000.0,1.0,3.0,0.0,98357.0,education,98357.0,aucun,0.0,aucun,0.0,88.0,3456131.5,94.64,8.851845556901898,0.62,15.055660747291528,4.560591142590124
179,office,Seattle's Union Gospel Mission - Admin,2,1958.0,1.0,1.0,0.0,54765.0,office,25765.0,other,25000.0,aucun,0.0,,4253369.5,61.21,8.060377840862179,0.87,15.263222285419143,4.130515758526928
180,other,Hope Place,2,2009.0,1.0,5.0,0.0,89821.0,lodging,46483.0,office,37938.0,store,4579.0,,1950092.5,100.46,8.168036060237428,0.12,14.483387878108376,4.6196646321385435
182,education,Otto Miller Hall,7,1980.0,1.0,2.0,0.0,52611.0,education,52611.0,aucun,0.0,aucun,0.0,,4116871.5,104.26,5.794017653016779,0.62,15.230604331120192,4.656433479925633
183,lodging,Emerson Hall,7,2001.0,1.0,4.0,37500.0,102100.0,lodging,135520.0,aucun,0.0,aucun,0.0,89.0,4448582.5,129.39,5.779924469738671,0.62,15.308096288862833,4.87052995943538
185,education,Nathan Hale High,5,2011.0,1.0,2.0,0.0,236758.0,education,238550.0,non refrigerated warehouse,0.0,aucun,0.0,96.0,8355988.5,222.78,11.842173536452606,0.62,15.938489145075707,5.410663426379575
187,other,Youth Services Center,3,1971.0,3.0,6.0,0.0,250981.0,other,137565.0,office,78357.0,aucun,0.0,,13071700.0,422.39,1.0839271057729045,0.87,16.38596022250331,6.048293740094025
189,education,Greenwood Elementary,6,2002.0,1.0,3.0,0.0,62526.0,education,62526.0,aucun,0.0,aucun,0.0,96.0,1986094.875,54.07,9.545328373502736,0.62,14.50168139785003,4.00860510327439
190,office,Emerald Services,2,2007.0,1.0,3.0,0.0,64015.0,office,30000.0,non refrigerated warehouse,15000.0,services,9015.0,21.0,3242077.75,49.58,7.597874596721568,0.87,14.99172527154413,3.923556241241819
195,other,Seattle-Northgate,5,1964.0,1.0,3.0,0.0,54224.0,medical,47012.0,aucun,0.0,aucun,0.0,,7265178.0,231.53,11.446944760253693,0.37,15.79860349336159,5.4490192489615294
197,store,Nordstrom Northgate 002,5,1965.0,1.0,4.0,0.0,124342.0,store,122000.0,aucun,0.0,aucun,0.0,76.0,8765978.0,66.3,11.385950078834524,0.87,15.986388764338583,4.209160236650682
200,other,Verity Credit Union,5,1996.0,1.0,3.0,0.0,55442.0,office,28636.0,non refrigerated warehouse,15385.0,medical,8644.0,72.0,3191228.25,83.7,11.761702985678882,0.62,14.975916745362364,4.439115601658009
205,education,Ballard High,6,1999.0,1.0,2.0,0.0,242795.0,education,242795.0,aucun,0.0,aucun,0.0,80.0,9157150.0,123.71,8.766685444474248,0.87,16.03004566207076,4.825991041932656
209,non refrigerated warehouse,Madison Self Storage,3,1910.0,1.0,5.0,0.0,84870.0,non refrigerated warehouse,85521.0,aucun,0.0,aucun,0.0,,1381590.125,51.11,1.34689498864449,0.37,14.138746382082335,3.9533568689211234
212,education,Aki Kurose Middle,2,1952.0,1.0,2.0,0.0,173185.0,education,173185.0,aucun,0.0,aucun,0.0,79.0,6127771.5,242.36,7.335923613119352,0.37,15.628341865039797,5.494541828510982
214,education,Boren Building,1,1963.0,1.0,1.0,0.0,145341.0,education,139069.0,aucun,0.0,aucun,0.0,75.0,5499097.0,206.01,6.59826370991878,0.37,15.520094636753228,5.332767101277263
215,non refrigerated warehouse,Rainier Bottling Plant,2,1904.0,1.0,4.0,0.0,114297.0,non refrigerated warehouse,114297.0,aucun,0.0,aucun,0.0,61.0,2100097.75,69.44,5.877080523517538,0.37,14.55749492539759,4.254761283628006
216,education,Rainier Beach High,2,1960.0,1.0,2.0,0.0,184125.0,education,184125.0,aucun,0.0,aucun,0.0,86.0,8800292.0,328.97,10.086894989309165,0.37,15.9902955743487,5.799001741237135
217,education,Whitman Middle,6,1959.0,1.0,1.0,0.0,160270.0,education,160270.0,aucun,0.0,aucun,0.0,,4318917.0,229.38,10.932616326447471,0.0,15.278515465886244,5.4397301194983605
220,non refrigerated warehouse,8109,2,1937.0,1.0,1.0,0.0,234144.0,non refrigerated warehouse,234144.0,aucun,0.0,aucun,0.0,87.0,6744317.0,297.43,4.990207474884558,0.12,15.72421093057707,5.698535399469211
223,store,Westwood Village - Building A,1,1966.0,1.0,1.0,0.0,64984.0,store,65425.0,aucun,0.0,aucun,0.0,72.0,2944296.25,35.78,9.441997979504132,0.87,14.895380721804624,3.604954219176175
224,store,Westwood Village - Building B,1,1965.0,1.0,1.0,0.0,67745.0,store,67782.0,aucun,0.0,aucun,0.0,37.0,9230223.0,369.14,9.441997979504132,0.37,16.037993874873614,5.913881312449602
225,education,Denny/Sealth Campus,1,2010.0,1.0,2.0,0.0,367884.0,education,367884.0,aucun,0.0,aucun,0.0,97.0,12265516.0,272.85,8.714116308902765,0.62,16.322302387252705,5.61258051122973
226,education,Roxhill Elementary,1,1958.0,1.0,1.0,0.0,46797.0,education,46797.0,aucun,0.0,aucun,0.0,86.0,2075891.0,73.47,10.047081725910237,0.37,14.54590149879328,4.310396359722554
227,education,Washington Middle,3,1963.0,1.0,3.0,0.0,136188.0,education,136188.0,aucun,0.0,aucun,0.0,,3217877.0,170.9,2.038028066289572,0.0,14.984232694069371,5.146912912388804
228,other,Webster Building,6,1973.0,1.0,3.0,0.0,56000.0,other,56000.0,aucun,0.0,aucun,0.0,,1851260.5,59.34,9.600526029976118,0.37,14.431377856563758,4.099995233730915
229,education,Martin Luther King Jr. Elementary,2,2004.0,1.0,2.0,0.0,67371.0,education,67371.0,aucun,0.0,aucun,0.0,92.0,2128459.0,46.36,7.966737889971347,0.62,14.570909271496829,3.8577779905757503
230,non refrigerated warehouse,U-Haul Moving and Storage of West Seattle,1,1969.0,1.0,2.0,0.0,52088.0,non refrigerated warehouse,52088.0,aucun,0.0,aucun,0.0,,1377519.5,48.99,7.440228344766088,0.37,14.135795701931139,3.911822985425479
231,education,Hamilton International Middle,4,2010.0,1.0,3.0,0.0,127776.0,education,127776.0,aucun,0.0,aucun,0.0,75.0,4748137.0,80.08,5.952397057114215,0.87,15.37326309915874,4.395436321583799
232,lodging,Silver Cloud Inn,3,1998.0,1.0,5.0,30000.0,93920.0,lodging,123920.0,non refrigerated warehouse,30000.0,other,0.0,79.0,9373179.0,309.6,2.8795290590953124,0.37,16.0533629776411,5.738505910714586
233,other,Armory Building,3,1900.0,1.0,1.0,0.0,50000.0,leisure,43000.0,aucun,0.0,aucun,0.0,,7548807.0,225.69,2.689443363018216,0.62,15.836900227966021,5.423583445380434
234,non refrigerated warehouse,SCL Roy Street Warehouse,7,1926.0,1.0,2.0,0.0,50292.0,non refrigerated warehouse,42345.0,lodging,5000.0,office,4730.0,,430473.6875,3.0,2.5885145862950867,0.87,12.97264380321185,1.3862943611198906
235,lodging,311jk-Seattle Downtown/Lake Union CY,7,1998.0,1.0,7.0,54341.0,153315.0,lodging,141591.0,aucun,0.0,aucun,0.0,76.0,11171988.0,338.16,2.7823153693918625,0.37,16.22892022144235,5.826471972435803
237,education,Whittier Elementary,6,1999.0,1.0,2.0,0.0,67235.0,education,67235.0,aucun,0.0,aucun,0.0,89.0,2284133.75,49.12,9.440458324214454,0.62,14.641497845390791,3.9144201300278674
238,office,North Service Center,5,1957.0,1.0,2.0,0.0,91130.0,office,57968.0,mall,32881.0,non refrigerated warehouse,11850.0,,9472358.0,175.77,10.776798274749432,0.62,16.063888536570126,5.174849452547792
239,education,Gatewood Elementary,1,1991.0,1.0,3.0,0.0,58118.0,education,59014.0,aucun,0.0,aucun,0.0,97.0,1407277.25,21.29,8.325126119705756,0.87,14.157168077738389,3.1041381473977774
241,lodging,Hotel Nexus,5,1968.0,1.0,4.0,0.0,64893.0,lodging,64893.0,aucun,0.0,aucun,0.0,70.0,6197825.0,208.26,11.713400917045195,0.37,15.63970914336364,5.343577497952901
243,education,Van Asselt Building - Old,2,1925.0,1.0,1.0,0.0,70762.0,education,70762.0,aucun,0.0,aucun,0.0,87.0,3606416.0,168.88,7.741953559962113,0.12,15.098225316658542,5.13509230544507
244,office,Washington Park Building,7,1900.0,1.0,3.0,0.0,44558.0,office,34416.0,non refrigerated warehouse,7672.0,restauration,2470.0,78.0,1677002.25,28.27,0.5022655062408781,0.87,14.332518978787965,3.3765631007037946
247,mall,SCL SSC Building A,2,1924.0,1.0,2.0,0.0,179161.0,mall,117476.0,office,37321.0,other,25543.0,,9436408.0,96.43,3.5429955038936405,0.87,16.06008606320791,4.57913417143725
248,non refrigerated warehouse,SCL SSC Building B,2,1965.0,1.0,2.0,0.0,58640.0,non refrigerated warehouse,40831.0,services,16735.0,office,11533.0,,3928695.25,27.39,3.5429955038936405,0.87,15.183818185804016,3.34603697048488
250,lodging,Silver Cloud Hotel - Stadium,2,2005.0,1.0,9.0,14567.0,153882.0,lodging,135006.0,non refrigerated warehouse,20600.0,store,9216.0,64.0,12726789.0,388.37,1.2713977972895691,0.37,16.359219778484473,5.964530048367777
257,non refrigerated warehouse,Harbor Island: Warehouse E - DNRP-SWD,1,1916.0,0.0,4.0,0.0,79600.0,non refrigerated warehouse,79600.0,aucun,0.0,aucun,0.0,34.0,2411402.25,16.81,3.8081421606215042,0.87,14.695719397429222,2.87976009730157
260,education,Lincoln Building,4,1997.0,1.0,4.0,0.0,241066.0,education,241066.0,aucun,0.0,aucun,0.0,79.0,7791957.0,270.97,6.283734532118324,0.37,15.868602734146243,5.605691766095507
263,other,Building 1,5,2008.0,1.0,6.0,335109.0,84739.0,non refrigerated warehouse,335109.0,leisure,65000.0,medical,13567.0,,9134963.0,162.41,11.011434149546472,0.87,16.02761980689978,5.096262380063693
264,other,TriBeCa,7,2002.0,1.0,4.0,0.0,110785.0,lodging,58563.0,store,48520.0,non refrigerated warehouse,29839.0,,10557910.0,92.91,3.046193063953829,0.87,16.172385994703347,4.542336876816522
273,education,Highland Park Elementary,1,1999.0,1.0,1.0,0.0,71714.0,education,71714.0,aucun,0.0,aucun,0.0,87.0,2371358.0,36.24,8.853554561267938,0.87,14.678973766491712,3.617383452408866
274,non refrigerated warehouse,27020-Seattle / Stone Way North,4,1991.0,1.0,3.0,8161.0,67236.0,non refrigerated warehouse,67236.0,non refrigerated warehouse,8161.0,aucun,0.0,91.0,549181.375,9.63,5.32307585235188,0.87,13.216185860226977,2.363680192353857
278,lodging,ID Village Square 1,2,1999.0,1.0,5.0,12611.0,90185.0,lodging,55259.0,medical,40091.0,education,3231.0,,10105379.0,193.94,1.037972849895435,0.62,16.12857851325877,5.272691818909064
279,education,West Seattle High,1,2002.0,1.0,2.0,0.0,208981.0,education,208981.0,aucun,0.0,aucun,0.0,80.0,8164853.0,207.79,5.086082370519043,0.62,15.915349403026587,5.341328962141284
281,education,University HTS Grade School,4,1928.0,1.0,2.0,0.0,55653.0,education,55500.0,aucun,0.0,aucun,0.0,98.0,1377627.0,72.88,6.983976601026797,0.12,14.135873737652302,4.302442155331039
282,lodging,Hotel Deca,4,1931.0,1.0,16.0,0.0,106860.0,lodging,106860.0,aucun,0.0,aucun,0.0,49.0,11935719.0,469.57,6.515788465729089,0.37,16.295046142705484,6.153944725854957
283,office,Lake City Center,5,1972.0,1.0,5.0,0.0,50759.0,office,47079.0,restauration,3680.0,aucun,0.0,62.0,3147042.0,49.09,13.06864724767436,0.87,14.961973839759995,3.9138213873695253
284,other,University Congregational United Church of Christ,4,1952.0,1.0,2.0,0.0,56772.0,other,56772.0,aucun,0.0,aucun,0.0,46.0,2439484.75,84.57,6.599809710361125,0.37,14.707297816860034,4.449334754429963
285,other,University Presbyterian Church,4,1952.0,1.0,3.0,0.0,103000.0,other,103000.0,aucun,0.0,aucun,0.0,42.0,4854429.5,149.93,6.676636763423898,0.37,15.3954023510764,5.016816153171337
286,education,Roosevelt High,4,2006.0,1.0,3.0,0.0,269297.0,education,269297.0,aucun,0.0,aucun,0.0,80.0,10498344.0,225.19,8.261542123282412,0.62,16.166728183656947,5.42137535403989
287,education,Bryant Elementary,4,2001.0,1.0,3.0,0.0,75174.0,education,75174.0,aucun,0.0,aucun,0.0,77.0,2733846.0,71.86,8.072426043137437,0.62,14.821220332739605,4.288539791580417
289,education,Frantz Coe Elementary,7,2003.0,1.0,3.0,0.0,75214.0,education,75214.0,aucun,0.0,aucun,0.0,88.0,2334260.0,43.98,4.87886028116729,0.62,14.66320591076947,3.8062179465311696
290,education,Madison Middle,1,2005.0,1.0,3.0,0.0,134918.0,education,134918.0,aucun,0.0,aucun,0.0,91.0,3822102.5,69.42,5.680879918894332,0.87,15.156311483478492,4.254477313726906
291,education,Thurgood Marshall Elementary,3,1991.0,1.0,2.0,0.0,64414.0,education,65310.0,aucun,0.0,aucun,0.0,67.0,2295176.5,16.0,2.66928022853272,0.87,14.646320740533971,2.833213344056216
292,education,John Marshall Building,6,1927.0,1.0,3.0,0.0,92437.0,education,92437.0,aucun,0.0,aucun,0.0,78.0,4626443.0,201.05,8.183671141443414,0.12,15.347299096415538,5.308515191524482
293,other,ACT Theatre,7,1914.0,1.0,7.0,0.0,128766.0,leisure,109754.0,other,12876.0,office,6136.0,,6057410.0,57.21,0.8219091175360314,0.87,15.61679303903496,4.064057161283644
294,lodging,Women's Residence at Seneca,7,1913.0,1.0,9.0,0.0,107572.0,lodging,63934.0,office,27143.0,store,10568.0,76.0,5572503.0,254.87,0.4976240374674867,0.87,15.53335506205258,5.5446695029991275
300,education,Cleveland STEM High,2,2007.0,1.0,3.0,0.0,204961.0,education,204961.0,aucun,0.0,aucun,0.0,94.0,8190809.0,226.06,5.846453403095688,0.62,15.918523352037761,5.425214299736387
302,other,Seattle ReadCntr (50/50),7,1973.0,1.0,1.0,0.0,76086.0,other,77810.0,aucun,0.0,aucun,0.0,,3267564.0,101.41,5.387296543617112,0.37,14.999555617167122,4.628984364087346
317,other,Seattle Aquarium,7,1980.0,1.0,2.0,0.0,69400.0,leisure,69400.0,aucun,0.0,aucun,0.0,,14833476.0,301.76,0.9929621294956649,0.62,16.512397143814713,5.712940412440966
318,other,Pier 54,7,1900.0,1.0,1.0,0.0,62900.0,restauration,32494.0,other,29793.0,store,3384.300049,,10394330.0,377.27,0.7263634851316436,0.37,16.156771119338835,5.935608226353245
319,office,Daily Journal Building,7,1914.0,1.0,4.0,0.0,56500.0,office,33000.0,store,7000.0,aucun,0.0,98.0,1380293.625,44.22,0.44297186292439206,0.87,14.13780753072309,3.811539466849824
320,non refrigerated warehouse,(ID320) BMW SEATTLE - SERVICE CENTER,2,2008.0,1.0,4.0,0.0,203504.0,non refrigerated warehouse,159372.0,services,44132.0,aucun,0.0,72.0,3785282.5,26.39,1.0750638595728907,0.87,15.146631342973455,3.3101779832749867
322,office,Cox Media Group Seattle KIRO TV (322),7,1968.0,0.0,3.0,26731.0,74003.0,office,100734.0,aucun,0.0,aucun,0.0,20.0,9788717.0,68.24,2.211010322878146,0.87,16.096741055983074,4.237578730308009
323,office,200 Cedar Street Building,7,1981.0,1.0,4.0,18504.0,59158.0,office,62108.0,non refrigerated warehouse,17570.0,aucun,0.0,57.0,5007401.0,68.19,2.109961687869162,0.87,15.42642777568657,4.23685634351072
330,office,Lloyd building,7,1926.0,1.0,10.0,7757.0,55652.0,office,45260.0,store,6187.0,aucun,0.0,90.0,3444270.0,170.51,1.19441602349331,0.87,15.052222829006643,5.144641573943989
331,office,The Tower Building,7,1930.0,1.0,17.0,30000.0,174790.0,office,142034.0,leisure,17070.0,store,14666.0,91.0,7739699.0,100.26,1.1845624222856652,0.87,15.86187348512481,4.617691466541763
332,office,Times Square Building,7,1916.0,1.0,5.0,0.0,73399.0,office,51557.0,store,9976.0,aucun,0.0,61.0,3757006.0,26.19,1.1482061651014175,0.87,15.139133187743084,3.3028492586443794
333,office,Plaza 600,7,1969.0,1.0,20.0,32334.0,233517.0,office,226454.0,non refrigerated warehouse,29214.0,aucun,0.0,90.0,14633233.0,563.25,1.2489599593476397,0.87,16.498805801199353,6.335497415697645
335,office,Denny Building,7,1968.0,1.0,12.0,0.0,206000.0,office,161000.0,non refrigerated warehouse,51250.0,aucun,0.0,91.0,8580279.0,222.19,1.6322349277208064,0.87,15.964977104964301,5.408023426636094
339,office,Broderick Building,7,1900.0,1.0,7.0,0.0,89550.0,office,64712.0,store,10058.0,leisure,7030.0,85.0,3903259.75,51.67,0.2875291242257993,0.87,15.177322851515134,3.964046033495298
340,office,The Pioneer Building,7,1900.0,1.0,6.0,0.0,89355.0,office,82355.0,store,7000.0,aucun,0.0,66.0,4178233.5,31.97,0.32387810746107404,0.87,15.245399346857221,3.49559805708364
342,office,Seattle Exchange Building,7,1929.0,1.0,22.0,0.0,384302.0,office,348969.0,store,3291.899902,store,1437.0,98.0,10062436.0,70.15,0.38076552320600104,0.87,16.12431993981979,4.264790324535862
347,office,1015 Second Avenue,7,1950.0,1.0,6.0,1392.0,89699.0,office,89699.0,non refrigerated warehouse,1392.0,aucun,0.0,,1835804.875,46.56,0.4819366748952052,0.87,14.422994112001684,3.861992071822581
348,office,1101 Second Avenue (HOB),7,1968.0,1.0,8.0,62993.0,94948.0,office,84838.0,non refrigerated warehouse,15401.0,aucun,0.0,81.0,3743228.5,26.1,0.5511932819282913,0.87,15.135459299460559,3.299533727885655
352,office,Abraham Lincoln Building (Wallysons Inc),7,1972.0,1.0,14.0,23775.0,162993.0,office,182540.0,non refrigerated warehouse,33671.0,refrigerated warehouse,240.0,95.0,9641043.0,218.53,0.47393295225585,0.87,16.08153995947803,5.391488897435831
356,office,The Central Building,7,1907.0,1.0,8.0,0.0,201480.0,office,161762.0,store,29094.0,non refrigerated warehouse,10624.0,91.0,8921778.0,175.95,0.22551221896046791,0.87,16.00400592413267,5.175867206791472
359,office,City Hall,7,2003.0,1.0,8.0,30660.0,168870.0,office,160418.0,non refrigerated warehouse,18590.0,other,17480.0,69.0,13214416.0,298.61,0.015729957086070934,0.62,16.39681898851312,5.702481628923153
360,office,Chinook Building,7,2006.0,1.0,13.0,52703.0,319539.0,office,319539.0,non refrigerated warehouse,52703.0,aucun,0.0,98.0,13843866.0,216.24,0.18055018112804155,0.87,16.44335287664124,5.381002733166644
361,office,Yesler Building,7,1909.0,1.0,7.0,8296.0,106099.0,office,96582.0,aucun,0.0,aucun,0.0,99.0,2746560.75,70.17,0.2498912760023384,0.62,14.825860414672455,4.26507138131118
363,store,University Book Store,4,1978.0,1.0,2.0,0.0,89200.0,store,89200.0,aucun,0.0,aucun,0.0,83.0,6461937.0,89.47,6.402355591048903,0.87,15.681439830767783,4.50501830403765
366,office,University District Office Buiding,4,1961.0,0.0,5.0,0.0,99005.0,office,79555.0,aucun,0.0,aucun,0.0,70.0,4728488.5,119.03,6.438663502891216,0.62,15.369116364857888,4.787741711537254
367,office,4311 Roosevelt,4,2002.0,1.0,6.0,44248.0,90803.0,office,95943.0,non refrigerated warehouse,42500.0,aucun,0.0,88.0,4426136.0,30.86,6.392873267118174,0.87,15.30303775257093,3.4613513044819024
368,office,4300 Roosevelt,4,2002.0,1.0,5.0,82720.0,137929.0,office,145754.0,non refrigerated warehouse,90000.0,aucun,0.0,93.0,7046345.5,49.12,6.314460857484661,0.87,15.768019813512101,3.9144201300278674
369,non refrigerated warehouse,Seattle Vault Self Storage,7,1964.0,1.0,5.0,0.0,93660.0,non refrigerated warehouse,93660.0,aucun,0.0,aucun,0.0,,873221.875,6.09,1.3560413574560204,0.87,13.679946100062391,1.958685340544036
371,other,METROPOLITAN PARK NORTH (ID371),7,2000.0,1.0,11.0,195621.0,185760.0,non refrigerated warehouse,182820.0,office,164192.0,leisure,37782.0,94.0,9765777.0,72.42,1.543168205230945,0.87,16.094394791418274,4.2961963780686885
374,other,ECONET (ID#374),7,1980.0,1.0,4.0,38700.0,70647.0,medical,42389.0,non refrigerated warehouse,38700.0,office,28258.0,,8218155.5,91.13,2.4040264610662954,0.87,15.921856471807077,4.52320062312084
376,office,5th and Bell,7,2002.0,1.0,6.0,83591.0,203880.0,office,191814.0,non refrigerated warehouse,72178.0,restauration,5322.0,74.0,14913424.0,103.97,1.7011549150192635,0.87,16.517772371964202,4.653674595047707
377,office,Fifth and Wall LLC,7,1947.0,1.0,3.0,48512.0,144118.0,office,146157.0,non refrigerated warehouse,48199.0,aucun,0.0,94.0,5357833.0,46.03,1.8516217069102934,0.87,15.494070346897155,3.8507856959569566
381,store,70500872 -- Holman Road,6,1956.0,1.0,1.0,0.0,60880.0,store,61666.0,aucun,0.0,aucun,0.0,54.0,14293972.0,384.27,11.195611483000523,0.62,16.47534853785584,5.953944387194059
382,office,Collins Building,7,1900.0,1.0,5.0,0.0,50176.0,office,50328.0,other,8329.0,restauration,4253.0,77.0,2933288.75,24.91,0.23527397562634375,0.87,14.891635132715399,3.2546289945740186
384,non refrigerated warehouse,Dawn Food Products,2,1977.0,1.0,1.0,0.0,128800.0,non refrigerated warehouse,119200.0,other,9600.0,aucun,0.0,97.0,1809101.5,78.92,7.024236843909609,0.12,14.408341423911,4.381026134340298
385,office,Skinner Building,7,1927.0,1.0,8.0,0.0,321945.0,office,166919.0,leisure,39355.0,store,19787.0,76.0,13656587.0,355.05,0.6794798409280023,0.87,16.42973260052593,5.875071170428134
390,store,RAINIER ELECTRONICS LLC,2,1980.0,1.0,2.0,0.0,291940.0,store,191940.0,office,100000.0,aucun,0.0,80.0,11688601.0,162.45,3.650880126280622,0.87,16.274124736904227,5.09650713317022
391,other,Thaw Building,2,1970.0,0.0,1.0,0.0,88400.0,non refrigerated warehouse,33450.0,office,29620.0,mall,27715.0,42.0,4383100.5,116.03,8.766657598236474,0.62,15.293267136787387,4.762430312186675
392,non refrigerated warehouse,Linden Bldg,5,1960.0,1.0,1.0,0.0,52311.0,non refrigerated warehouse,51116.0,aucun,0.0,aucun,0.0,96.0,930611.875,48.65,13.988790391591627,0.12,13.743598653457092,3.9049983904911816
393,other,500 Yale,7,2009.0,1.0,5.0,69710.0,71421.0,non refrigerated warehouse,74831.0,office,71643.0,aucun,0.0,,3085814.0,21.51,2.15737261236296,0.87,14.942326361955333,3.113959654918641
394,office,501 Eastlake Ave. (ID394) Republican Building,7,2001.0,1.0,5.0,70067.0,106465.0,office,103494.0,non refrigerated warehouse,70067.0,aucun,0.0,60.0,5803409.0,40.46,2.168420674518467,0.87,15.573956233787392,3.7247291070076334
395,non refrigerated warehouse,Ferguson Terminal,6,1973.0,1.0,1.0,0.0,52500.0,non refrigerated warehouse,49395.0,office,5853.0,aucun,0.0,2.0,3989399.0,70.47,6.700552288118259,0.87,15.199151401618602,4.269277781231888
396,non refrigerated warehouse,SBC396,6,1959.0,1.0,2.0,0.0,57300.0,non refrigerated warehouse,29001.0,office,28299.0,aucun,0.0,55.0,4560492.0,156.67,8.030381343781347,0.37,15.332941289681756,5.06050424124939
403,office,Logan Building,7,1958.0,1.0,10.0,0.0,135918.0,office,144570.0,aucun,0.0,aucun,0.0,91.0,6423556.5,193.72,0.7715238406123731,0.87,15.675482649919925,5.2715626292392175
404,store,O'Shea Building,7,1914.0,1.0,4.0,0.0,79957.0,store,35694.0,office,29723.0,aucun,0.0,25.0,5252131.0,36.61,0.9769163030244616,0.87,15.474144647371547,3.627269972482245
405,office,The Decatur,7,1921.0,1.0,4.0,0.0,127268.0,office,62512.0,store,53971.0,non refrigerated warehouse,5000.0,71.0,7711757.5,148.11,0.9595404230221313,0.87,15.858256799948174,5.0046842886028164
408,office,Fourth and Pike Building,7,1926.0,0.0,10.0,0.0,132326.0,office,92006.0,other,12610.0,store,9835.0,72.0,6029020.0,65.2,0.8333090542078637,0.87,15.612095200630181,4.192680462942962
